# No transit signal - FALSE POSITIVE
# 2306 values: 2049 global view + 257 local view
-0.00113957,0.00525418,0.00309198,0.00227283,0.00415346,0.00477228,0.00198366,0.00035649,0.00350924,0.00317214,
0.00268213,0.00096242,-0.00092623,0.00298951,0.00263259,0.00211498,-0.00010675,0.00027213,0.00466997,0.00220112,
0.00117114,0.00174642,0.00190629,0.00314109,0.00109019,0.00455909,-0.00073249,0.00071652,0.00205881,0.00153525,
0.00235766,0.00213076,0.00233737,0.00225835,0.00168253,0.00244702,0.00082873,0.00120112,0.00027103,0.00198579,
0.00037182,-0.00022069,0.00308182,-0.00009103,0.00018610,0.00218620,0.00216158,0.00040466,0.00352948,0.00107809,
0.00297132,-0.00183603,-0.00001429,0.00334432,0.00342701,-0.00030219,0.00139853,0.00216406,0.00097959,0.00036384,
0.00446225,0.00509968,-0.00032556,0.00234897,0.00309250,0.00124553,-0.00009070,0.00189214,0.00222582,0.00118510,
0.00267394,0.00031057,0.00249108,0.00198959,0.00211364,0.00105241,0.00348259,0.00324180,0.00308639,0.00391363,
0.00099581,0.00164710,0.00178036,0.00122033,0.00101789,0.00164265,0.00282830,0.00382474,0.00303748,-0.00003243,
0.00247398,0.00266062,0.00538012,0.00113050,0.00199754,0.00277664,0.00350259,-0.00164476,0.00386426,-0.00152799,
0.00188771,0.00202455,0.00295905,0.00172466,0.00173292,0.00134725,0.00233426,0.00492663,0.00267614,0.00450462,
0.00188463,0.00084228,0.00216173,0.00067856,0.00196891,0.00299184,-0.00037340,0.00069314,0.00032407,0.00016730,
-0.00068402,0.00239362,0.00278992,-0.00001270,0.00170781,0.00001424,0.00048778,0.00017397,0.00299723,0.00344173,
0.00146304,-0.00019901,0.00353615,0.00151707,0.00105905,0.00167777,-0.00109221,0.00037762,0.00053349,0.00226829,
-0.00020532,0.00179861,0.00399588,0.00296739,0.00091901,0.00360513,0.00321317,0.00074904,0.00193637,0.00081425,
0.00139839,0.00406522,0.00109856,0.00325376,-0.00133008,-0.00069493,0.00293920,0.00149223,0.00110069,0.00060339,
-0.00037828,0.00143249,0.00261868,0.00094331,-0.00043130,-0.00008565,0.00107959,0.00359104,0.00072989,-0.00021006,
0.00235092,0.00235493,-0.00009744,0.00320556,0.00164307,0.00265262,0.00168236,0.00188414,0.00124963,0.00380532,
-0.00054862,0.00356450,0.00207486,0.00124828,0.00144565,0.00210050,0.00130615,0.00258935,0.00318252,0.00308955,
0.00015929,0.00048471,0.00119494,0.00089061,0.00091898,0.00069768,-0.00001717,-0.00087155,-0.00154629,-0.00014490,
0.00364869,0.00266397,0.00207253,0.00071832,-0.00144188,0.00144745,0.00053321,0.00352914,0.00007593,-0.00002920,
-0.00118593,0.00121872,-0.00027338,0.00189436,0.00154464,0.00147395,0.00319973,0.00442703,-0.00063483,0.00102180,
0.00311386,0.00101608,0.00168667,0.00254152,0.00207461,-0.00046687,-0.00095108,0.00096872,-0.00362541,-0.00144005,
0.00210523,0.00069544,0.00070704,0.00052803,0.00205444,0.00183591,0.00178646,0.00021401,0.00149717,-0.00035397,
0.00148608,0.00175608,0.00119216,0.00227403,0.00114507,0.00008144,0.00156780,0.00151961,-0.00042965,0.00233749,
-0.00013575,0.00168896,0.00265614,0.00172187,0.00091372,0.00137353,0.00026909,-0.00007075,-0.00081935,0.00031342,
0.00005041,-0.00062869,0.00161818,0.00062365,0.00097025,-0.00127027,-0.00054170,-0.00297094,0.00064113,0.00163720,
-0.00020396,-0.00097321,-0.00206989,-0.00258921,0.00143951,-0.00096044,-0.00107266,0.00265771,0.00066018,-0.00007903,
0.00278211,-0.00002014,0.00055855,-0.00101310,-0.00184364,-0.00063562,-0.00018080,-0.00096265,-0.00129451,0.00011087,
0.00115637,-0.00062061,0.00024396,0.00024644,0.00019414,0.00048383,0.00041411,0.00118382,0.00064872,0.00115168,
-0.00046101,-0.00122322,-0.00105465,-0.00228453,0.00062217,-0.00081441,0.00200172,-0.00100588,0.00050229,0.00052415,
-0.00185743,-0.00024951,-0.00235916,0.00252786,-0.00319926,0.00261049,-0.00023508,0.00010430,-0.00166030,-0.00138737,
0.00071717,-0.00144041,-0.00085055,-0.00093304,-0.00001606,-0.00154002,0.00095146,-0.00066964,0.00136589,-0.00027136,
-0.00092839,0.00185996,0.00140812,-0.00015442,0.00052671,-0.00130843,-0.00360319,-0.00101129,-0.00082995,-0.00032540,
-0.00032482,0.00037574,-0.00097426,0.00253142,-0.00191812,-0.00192489,0.00011474,-0.00028773,-0.00032786,0.00083277,
-0.00266402,-0.00341833,-0.00291666,-0.00078761,-0.00036384,-0.00174607,-0.00067943,-0.00101000,-0.00078781,0.00030622,
0.00011179,-0.00052451,-0.00019194,-0.00041762,-0.00033460,-0.00225189,-0.00001449,-0.00234829,-0.00234956,-0.00229119,
-0.00242918,0.00045513,0.00079076,-0.00207764,-0.00222425,-0.00154811,-0.00168826,0.00001054,0.00001502,0.00034147,
-0.00184876,-0.00310475,0.00043565,-0.00136117,-0.00193925,-0.00143750,-0.00193642,-0.00134394,0.00106955,-0.00047726,
-0.00069133,-0.00047532,-0.00380055,-0.00142413,-0.00154552,-0.00332874,-0.00207287,-0.00441039,-0.00046527,0.00022165,
-0.00202133,-0.00299914,0.00130551,-0.00057266,0.00052355,-0.00343538,-0.00224592,-0.00216605,-0.00047967,-0.00032948,
0.00103476,-0.00410342,-0.00318631,0.00021102,-0.00256476,-0.00254994,-0.00034893,-0.00066243,-0.00105175,-0.00090374,
-0.00126970,-0.00091546,-0.00138332,-0.00004050,-0.00199579,-0.00047656,-0.00224181,-0.00135827,0.00021198,-0.00308045,
-0.00357931,-0.00184836,-0.00265967,-0.00440315,-0.00157499,-0.00360857,0.00123038,-0.00234512,0.00030902,-0.00004381,
-0.00209519,-0.00112395,-0.00263880,-0.00256451,-0.00157732,-0.00035962,-0.00170622,0.00009874,-0.00139864,-0.00362644,
-0.00009090,-0.00206109,-0.00390700,-0.00132848,-0.00227337,-0.00087947,-0.00400512,-0.00240994,-0.00239901,-0.00313692,
-0.00149223,0.00035152,-0.00293193,-0.00137829,-0.00407440,-0.00062102,-0.00333485,0.00009540,-0.00341496,-0.00120154,
-0.00296574,-0.00059887,-0.00047488,0.00072899,-0.00172538,0.00012607,-0.00041788,-0.00270031,-0.00062376,-0.00248899,
-0.00150979,-0.00202655,0.00367772,-0.00121858,-0.00192168,-0.00146252,-0.00207422,-0.00119486,0.00035238,0.00025635,
-0.00068423,-0.00281455,-0.00231091,-0.00485053,-0.00377314,-0.00196015,-0.00053925,-0.00225930,-0.00238919,-0.00007219,
-0.00310003,-0.00065496,-0.00315193,-0.00097852,-0.00020867,-0.00191268,-0.00238659,-0.00128353,-0.00245169,-0.00105223,
-0.00040719,-0.00214772,-0.00324458,-0.00111765,-0.00390698,-0.00412855,-0.00480246,-0.00223697,-0.00276218,-0.00250692,
-0.00098305,-0.00399984,-0.00186521,-0.00215521,-0.00304909,-0.00239367,-0.00221357,-0.00164248,-0.00170913,-0.00266065,
-0.00074167,-0.00084467,-0.00163784,-0.00201779,0.00211948,-0.00091219,-0.00324005,-0.00446860,-0.00145323,-0.00253709,
-0.00312669,-0.00075959,-0.00255645,-0.00261636,-0.00262293,-0.00304398,-0.00151820,-0.00346340,-0.00073769,-0.00450432,
0.00157264,-0.00064242,-0.00150698,-0.00052832,-0.00139026,-0.00426089,-0.00354581,-0.00106225,-0.00030540,-0.00155484,
-0.00222326,-0.00068209,-0.00353266,0.00033868,-0.00307798,-0.00359422,-0.00119498,-0.00181157,-0.00179314,-0.00053536,
-0.00424178,-0.00199626,-0.00067775,-0.00240454,-0.00226262,-0.00220511,-0.00600697,-0.00032569,0.00037297,-0.00230615,
-0.00199835,-0.00047463,-0.00182161,-0.00077617,-0.00135943,-0.00306662,-0.00161298,-0.00144060,-0.00073668,-0.00235046,
-0.00273504,-0.00332821,-0.00321290,-0.00201247,-0.00272989,-0.00345087,-0.00150237,-0.00319962,0.00091146,-0.00246753,
-0.00278745,-0.00060819,-0.00349327,-0.00156134,-0.00080570,0.00039297,-0.00198393,-0.00199494,-0.00071419,-0.00148082,
-0.00137444,-0.00286298,0.00125021,-0.00281114,-0.00232373,-0.00131638,-0.00075890,0.00116597,-0.00105881,-0.00023202,
0.00189897,-0.00365446,-0.00187720,-0.00198280,-0.00259165,-0.00281504,-0.00104578,-0.00261307,-0.00262521,-0.00191324,
-0.00228159,-0.00106046,-0.00219529,0.00193069,-0.00068219,0.00000128,-0.00077088,-0.00277404,0.00000407,-0.00122140,
-0.00112094,-0.00069176,-0.00379493,-0.00131636,-0.00038700,-0.00220899,-0.00334107,-0.00106675,-0.00000251,-0.00397202,
-0.00072979,0.00111162,0.00004355,-0.00150061,-0.00181842,-0.00315306,0.00069260,-0.00168863,-0.00318490,-0.00274466,
-0.00291541,-0.00116203,0.00084483,-0.00169970,-0.00322775,0.00112524,-0.00122600,-0.00106111,-0.00246771,-0.00166681,
-0.00332525,0.00031383,-0.00171432,-0.00112814,-0.00123564,0.00042816,-0.00000977,-0.00228788,-0.00209244,-0.00152528,
-0.00182284,-0.00233299,-0.00156615,-0.00119723,-0.00196986,-0.00079022,-0.00062086,-0.00273054,-0.00372227,-0.00098006,
-0.00460551,-0.00030504,-0.00243139,0.00026730,-0.00423857,-0.00062736,0.00052457,0.00215261,-0.00054006,-0.00200153,
0.00007458,-0.00225009,0.00038089,-0.00048553,-0.00021934,-0.00161827,-0.00312821,-0.00314217,-0.00406853,-0.00214111,
0.00109353,-0.00309908,0.00020770,-0.00001263,-0.00347453,-0.00112943,-0.00091949,-0.00054665,-0.00062708,-0.00093194,
-0.00034408,0.00048732,-0.00129064,-0.00120702,0.00025116,-0.00121086,-0.00028939,-0.00332022,-0.00208541,-0.00103247,
0.00097172,-0.00115020,0.00094045,-0.00105210,-0.00032983,0.00008778,-0.00166768,-0.00063813,-0.00504277,0.00016188,
0.00163094,-0.00031954,0.00158388,-0.00077628,-0.00087450,-0.00075299,-0.00224481,-0.00267996,0.00122205,-0.00130673,
0.00026330,0.00031203,-0.00075475,0.00026544,0.00036264,-0.00171046,-0.00222286,0.00141284,0.00125109,0.00199597,
0.00029704,0.00025502,0.00116605,-0.00315846,-0.00350685,0.00216282,-0.00012831,0.00060036,0.00038181,-0.00346850,
-0.00174611,0.00157749,0.00046853,0.00069796,-0.00107434,-0.00249679,0.00005457,0.00058468,-0.00151635,-0.00264088,
-0.00065216,-0.00127712,0.00002727,-0.00046846,-0.00362535,-0.00086876,-0.00006892,-0.00022917,0.00108906,0.00387807,
0.00179354,-0.00192281,-0.00259454,-0.00270084,-0.00007988,-0.00102841,0.00260701,-0.00068259,0.00162906,0.00121039,
0.00095046,0.00203027,0.00003075,-0.00044844,0.00076553,0.00146845,-0.00116971,0.00040541,0.00153879,0.00019832,
-0.00054513,0.00012985,-0.00011169,0.00147062,-0.00323297,-0.00057968,-0.00044552,-0.00132742,0.00098887,0.00016383,
0.00224649,0.00129344,0.00215174,0.00258489,0.00156541,0.00051207,0.00018099,-0.00017243,0.00086298,0.00234421,
0.00073155,-0.00092723,0.00011065,-0.00244927,-0.00127046,-0.00003453,0.00019136,0.00219651,0.00065982,0.00121080,
0.00061881,0.00157412,0.00133241,-0.00411126,0.00059437,-0.00261604,0.00152374,0.00105089,0.00015614,0.00124728,
0.00229655,-0.00016186,0.00147331,0.00326707,-0.00082731,-0.00037636,-0.00183816,-0.00172642,0.00352424,0.00345332,
0.00256103,0.00058729,-0.00058652,0.00118322,-0.00039235,0.00083565,0.00032511,0.00174651,0.00045956,0.00170787,
0.00011455,0.00373378,0.00235857,-0.00036096,-0.00141608,0.00060714,0.00245855,0.00098261,0.00208870,0.00047535,
-0.00049015,0.00044920,0.00212784,0.00264370,0.00381128,0.00102155,0.00223901,-0.00296677,0.00255503,0.00018045,
0.00326553,-0.00025996,0.00238894,0.00373226,0.00034457,0.00149463,-0.00104307,0.00102098,0.00307327,0.00338598,
0.00182413,0.00121209,0.00249737,0.00011218,0.00184290,-0.00130033,0.00283071,0.00135550,0.00092353,0.00046380,
0.00067024,0.00175084,0.00184191,0.00242301,0.00119537,0.00076470,0.00356677,0.00068004,0.00322473,0.00207120,
0.00403240,-0.00135432,0.00266707,0.00067014,0.00209826,0.00135814,-0.00117103,0.00063768,0.00117964,0.00184699,
0.00057676,-0.00018261,0.00308347,0.00117204,0.00239689,0.00130423,-0.00004178,0.00119656,0.00344091,0.00025453,
0.00027035,0.00055077,0.00020892,-0.00057785,-0.00176633,0.00055241,0.00496226,0.00055428,0.00229130,0.00344789,
-0.00175323,0.00113205,0.00100043,0.00351919,0.00188843,0.00125061,0.00119443,0.00354483,-0.00172953,0.00355407,
0.00265533,0.00263456,-0.00052558,0.00092523,0.00294940,0.00389509,0.00444744,-0.00176248,0.00198864,-0.00065648,
0.00385376,0.00306820,0.00157080,0.00120206,0.00053244,0.00007979,0.00388448,0.00018233,0.00093319,0.00104034,
0.00060372,0.00138732,0.00475735,0.00406564,0.00463198,-0.00057244,0.00057900,0.00423709,0.00223279,0.00005272,
0.00052102,0.00212067,0.00060815,0.00041143,0.00171800,0.00164013,0.00162203,0.00146883,0.00438744,0.00267913,
0.00232968,0.00413983,0.00353502,0.00075868,0.00028808,0.00291565,0.00500510,0.00085453,0.00234909,0.00350986,
0.00181226,0.00191831,0.00103929,0.00322556,0.00086806,0.00219708,0.00034379,0.00220973,0.00104762,-0.00204510,
0.00130023,0.00223768,-0.00125484,0.00314092,0.00013778,0.00060213,0.00253978,0.00187302,0.00129765,0.00015039,
0.00662065,0.00283628,0.00162269,-0.00154512,0.00282926,0.00191859,0.00156590,0.00290553,-0.00054540,0.00147172,
0.00207622,0.00032903,-0.00102642,0.00395107,0.00159765,0.00320688,0.00439260,0.00331260,0.00298493,0.00039481,
0.00088230,-0.00229259,0.00232113,0.00020659,0.00085230,0.00286411,0.00209641,-0.00024990,0.00117821,0.00060227,
0.00093431,0.00044614,0.00468889,0.00247869,-0.00133011,0.00531340,0.00255277,0.00316704,0.00111622,0.00411616,
0.00205030,0.00404188,0.00157804,0.00315210,0.00524198,0.00136957,0.00183886,0.00212253,0.00024874,0.00195382,
0.00383554,0.00189123,0.00258733,0.00051880,0.00118640,0.00208718,0.00286134,0.00028783,0.00109166,0.00325886,
0.00193465,0.00430998,0.00242937,0.00072693,0.00270034,0.00048493,0.00182379,0.00236597,0.00430750,0.00101847,
0.00143233,0.00362276,0.00445469,0.00281070,0.00005189,0.00153094,0.00413338,0.00053437,0.00255353,0.00248179,
0.00393691,0.00423078,0.00458209,-0.00005766,0.00263794,0.00221518,0.00290256,0.00095562,-0.00022976,0.00182194,
0.00105217,-0.00011436,0.00006114,0.00354647,0.00360489,0.00044430,0.00408508,0.00147856,0.00225029,0.00347675,
0.00346052,0.00160423,0.00448103,0.00328561,0.00198374,0.00100671,0.00367854,0.00021451,0.00296303,0.00049859,
0.00262575,0.00155229,0.00471310,0.00004564,0.00020205,0.00104811,0.00286933,0.00305439,0.00045103,0.00067702,
0.00283074,0.00184455,0.00333883,-0.00077845,0.00221367,0.00042687,0.00009288,-0.00008637,0.00043764,-0.00117013,
0.00049315,0.00178970,0.00102872,0.00208876,-0.00064137,0.00331962,0.00169351,0.00134084,0.00367382,0.00207062,
0.00344144,0.00283451,0.00286545,0.00113915,0.00132064,0.00061469,0.00150256,0.00148244,0.00176897,0.00171258,
0.00156356,0.00057832,0.00186043,0.00256948,0.00090713,-0.00025797,0.00019972,0.00050379,0.00165612,-0.00028241,
-0.00194368,0.00151214,0.00115638,-0.00038896,0.00384840,0.00411859,0.00101092,-0.00025378,0.00112841,0.00122307,
0.00316349,0.00218597,0.00089749,0.00171604,0.00175648,0.00142896,0.00137556,0.00173428,0.00187899,0.00211243,
0.00001556,-0.00119388,0.00096674,0.00202666,0.00167221,0.00175833,0.00064039,0.00352496,-0.00202828,-0.00001717,
0.00242847,0.00117262,0.00021523,0.00105082,-0.00018937,-0.00207509,0.00383162,-0.00042411,-0.00060285,0.00131192,
0.00118380,0.00126209,0.00035737,0.00025218,0.00009987,0.00032676,0.00098732,0.00249888,0.00153197,0.00345954,
-0.00062027,-0.00020133,0.00144889,-0.00052870,0.00042104,-0.00065317,0.00236712,0.00035947,0.00208958,-0.00061556,
0.00244001,0.00227856,0.00228874,0.00097014,-0.00159920,0.00054221,0.00067459,0.00095347,-0.00287236,-0.00136709,
0.00137624,0.00089728,0.00306953,0.00065408,0.00018763,0.00000460,-0.00002313,-0.00054178,-0.00049736,0.00055295,
0.00199401,0.00062283,0.00010614,0.00179079,0.00061775,0.00071525,0.00133947,0.00070035,-0.00043175,-0.00138594,
0.00131134,0.00143360,0.00021101,0.00193939,0.00012730,-0.00101284,-0.00010109,-0.00096576,0.00184711,0.00114816,
-0.00176520,0.00009055,-0.00037362,-0.00085345,-0.00190414,-0.00117226,-0.00227587,-0.00212133,-0.00079539,-0.00050730,
-0.00209309,0.00056671,0.00113955,0.00154929,-0.00006045,-0.00256001,-0.00040627,-0.00064655,-0.00061371,-0.00253253,
0.00000947,-0.00161228,-0.00115655,0.00067173,-0.00069452,0.00005863,0.00127366,0.00056954,-0.00158683,-0.00187381,
-0.00026720,-0.00224170,-0.00141191,-0.00090960,-0.00016812,-0.00125521,0.00042268,-0.00077075,-0.00241752,-0.00015073,
0.00208343,-0.00104863,-0.00225860,0.00010368,-0.00071145,-0.00030873,0.00064406,0.00175993,0.00058407,0.00172171,
-0.00077509,0.00042515,0.00079281,0.00538477,-0.00263270,-0.00146077,-0.00024779,-0.00390006,-0.00101766,-0.00079176,
-0.00270951,0.00037799,-0.00247442,0.00346622,-0.00150034,0.00205433,0.00160996,-0.00010700,-0.00106806,-0.00207913,
-0.00248415,-0.00129801,0.00052324,-0.00166597,0.00024021,-0.00230033,0.00093180,-0.00008738,0.00011714,0.00111084,
0.00009524,-0.00028793,0.00031288,-0.00150182,0.00097545,-0.00114130,-0.00308136,-0.00116063,-0.00053230,-0.00132289,
-0.00020940,-0.00291021,-0.00124421,-0.00175714,0.00061767,-0.00059720,-0.00243265,-0.00337062,0.00048576,-0.00049840,
-0.00237022,-0.00113705,-0.00188127,-0.00346371,-0.00017381,-0.00110768,-0.00140917,-0.00129325,-0.00145414,-0.00204436,
-0.00151270,0.00000866,-0.00202220,-0.00041606,-0.00166604,-0.00006805,-0.00334714,-0.00187612,-0.00271391,-0.00005367,
-0.00284923,-0.00151637,-0.00305428,0.00083334,-0.00092197,-0.00365631,0.00075392,-0.00201628,0.00053387,-0.00165557,
-0.00012794,0.00079629,-0.00180821,-0.00190651,-0.00123801,-0.00122445,-0.00243718,-0.00323469,-0.00260999,-0.00120116,
-0.00306949,-0.00155369,-0.00058323,-0.00430385,-0.00062337,-0.00264685,-0.00185915,-0.00119555,0.00006853,-0.00147329,
0.00086464,-0.00263044,-0.00093640,-0.00054877,-0.00292882,-0.00291187,-0.00146378,-0.00257048,-0.00106325,-0.00385400,
-0.00245811,-0.00021684,-0.00017079,-0.00035148,0.00062544,-0.00056054,-0.00208104,-0.00473798,-0.00175543,-0.00097945,
0.00163881,0.00070324,-0.00296322,0.00044981,-0.00117282,-0.00186223,-0.00370031,-0.00237929,-0.00108092,0.00038092,
-0.00138264,-0.00144944,0.00184287,-0.00118211,-0.00016823,-0.00251889,-0.00166296,-0.00205932,-0.00508287,-0.00232560,
-0.00306908,-0.00303775,-0.00071967,-0.00180616,-0.00201584,-0.00538504,-0.00475008,-0.00084917,-0.00295681,-0.00112493,
-0.00165410,-0.00287371,-0.00113200,-0.00107176,-0.00165697,-0.00298308,-0.00223377,-0.00186884,0.00031220,-0.00111061,
-0.00263517,-0.00208073,-0.00199190,-0.00293166,-0.00184319,0.00210879,-0.00575147,0.00123979,-0.00503595,-0.00225768,
-0.00290776,-0.00267961,-0.00203869,-0.00069075,-0.00241959,-0.00282883,-0.00106910,-0.00220633,-0.00277113,-0.00127870,
-0.00133609,-0.00340863,-0.00353902,-0.00110772,0.00021104,-0.00103999,-0.00333908,-0.00044243,-0.00394345,-0.00539997,
-0.00224340,0.00001235,-0.00156705,-0.00139895,0.00096034,-0.00173565,-0.00061157,-0.00362648,-0.00031127,-0.00204326,
-0.00006490,-0.00050712,-0.00218982,-0.00521939,-0.00111352,-0.00630157,0.00093945,0.00187763,-0.00399552,-0.00260928,
-0.00280826,-0.00464295,-0.00086428,-0.00106508,-0.00408492,-0.00365969,-0.00392151,-0.00190689,-0.00213400,-0.00403671,
-0.00123168,-0.00235878,-0.00246993,-0.00107809,0.00018540,-0.00467939,0.00030118,-0.00117141,-0.00335594,-0.00347234,
-0.00300805,-0.00183750,-0.00162357,-0.00517075,-0.00485166,-0.00144562,-0.00334955,-0.00067695,-0.00330299,-0.00386823,
-0.00425780,-0.00222598,-0.00049805,-0.00249041,-0.00182711,-0.00387491,-0.00433036,0.00049772,-0.00160812,0.00165969,
-0.00259894,-0.00336257,-0.00252948,-0.00339742,-0.00210088,-0.00250684,-0.00295681,0.00041447,0.00011918,-0.00031574,
-0.00123700,-0.00298497,-0.00478175,-0.00278066,0.00192682,-0.00343115,-0.00258150,-0.00262535,-0.00128022,-0.00157311,
-0.00202413,0.00038169,-0.00211617,-0.00154674,-0.00084271,-0.00062566,-0.00325476,-0.00019658,-0.00061950,-0.00087185,
-0.00378028,-0.00195634,-0.00210965,0.00090927,-0.00248633,-0.00167498,-0.00098404,-0.00197094,-0.00084967,-0.00007298,
-0.00115418,-0.00041599,0.00276362,-0.00251560,-0.00103107,-0.00115595,-0.00335368,-0.00036431,-0.00161127,-0.00107009,
-0.00015825,-0.00157653,-0.00215243,-0.00340241,-0.00081105,-0.00504761,-0.00204645,-0.00375749,-0.00262263,-0.00334340,
0.00292370,-0.00397789,-0.00113336,-0.00150371,-0.00057645,-0.00063252,-0.00036487,-0.00007549,-0.00347107,0.00014881,
-0.00072298,-0.00073082,0.00076565,-0.00112044,-0.00327121,-0.00206680,-0.00020331,-0.00108800,-0.00175902,-0.00209898,
-0.00087919,-0.00312581,0.00085866,-0.00073170,-0.00227281,0.00022808,-0.00157524,-0.00224051,-0.00220601,-0.00294885,
0.00203235,-0.00060103,-0.00218445,0.00026071,0.00110739,-0.00187621,-0.00416310,-0.00057257,-0.00313126,-0.00433918,
-0.00155228,0.00035778,-0.00100345,-0.00307504,-0.00138750,0.00028908,-0.00126372,-0.00061633,-0.00072836,0.00035806,
-0.00427532,-0.00073356,-0.00046926,-0.00349523,-0.00368710,-0.00032268,0.00042096,0.00027778,-0.00329543,0.00026397,
-0.00002928,-0.00088195,-0.00224785,-0.00135462,-0.00391182,-0.00115866,-0.00263223,-0.00129825,0.00065099,0.00196520,
-0.00269420,-0.00264316,0.00009323,-0.00331988,0.00010045,0.00098031,0.00240966,-0.00123591,-0.00056154,-0.00130845,
-0.00059321,-0.00077372,-0.00143499,0.00357875,-0.00034304,0.00129198,-0.00165330,0.00153283,-0.00015851,-0.00227584,
-0.00134109,0.00121789,-0.00187984,-0.00256924,-0.00110455,0.00000693,-0.00219857,-0.00035620,-0.00174465,-0.00157940,
-0.00088667,0.00024582,-0.00185166,-0.00243923,0.00282388,0.00018143,-0.00162365,0.00058435,-0.00071951,-0.00089811,
-0.00116534,-0.00013587,-0.00015159,0.00039784,-0.00098327,0.00149800,-0.00166729,0.00247145,-0.00086719,-0.00271257,
-0.00082933,-0.00022449,-0.00114599,0.00271872,0.00379950,0.00134734,-0.00090488,0.00139733,-0.00271523,-0.00133737,
0.00121517,-0.00072761,0.00230499,0.00013426,-0.00074136,-0.00021392,0.00007435,-0.00005179,-0.00051683,-0.00015451,
0.00016953,-0.00070277,0.00067132,0.00051057,0.00022159,-0.00222004,0.00212854,-0.00005365,0.00150433,0.00045196,
0.00236656,-0.00048375,0.00230514,-0.00210539,0.00076593,0.00036520,0.00095895,-0.00138562,0.00262965,-0.00141930,
-0.00240609,-0.00125720,-0.00004496,0.00249316,-0.00228278,-0.00034828,-0.00093046,-0.00051811,-0.00123995,-0.00052695,
-0.00146537,-0.00097359,0.00081883,0.00035413,-0.00037999,0.00126874,-0.00070459,-0.00077709,0.00008947,-0.00022525,
-0.00092196,0.00178080,-0.00106636,-0.00106869,0.00018704,-0.00009536,0.00068867,-0.00074710,0.00014063,0.00031999,
0.00007435,-0.00094206,-0.00046155,0.00004455,0.00154943,-0.00055877,0.00028530,-0.00118012,-0.00042338,-0.00050623,
0.00005980,-0.00079068,0.00045528,-0.00020518,-0.00003744,0.00057002,0.00077711,-0.00031800,0.00046408,0.00039848,
0.00081805,-0.00006419,-0.00011059,0.00018273,0.00010165,0.00035197,0.00017995,0.00019376,0.00037130,0.00043797,
0.00107374,-0.00110043,0.00152720,-0.00040665,0.00065977,-0.00001483,0.00036215,-0.00080301,0.00061829,0.00099146,
